DATAFLOW,LAST UPDATE,freq,citizen,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2008,73772,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2009,69295,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2010,70978,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2011,82230,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2012,91557,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2013,101866,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2014,116262,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2015,166323,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2016,129509,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2017,111801,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2018,105633,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,AT,2019,109167,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2010,135281,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2011,147377,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2012,129477,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2013,120078,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2014,123158,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2015,146626,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2016,123702,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2017,126703,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2018,137860,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BE,2019,150006,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BG,2012,14103,bp
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BG,2013,18570,p
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BG,2014,26615,p
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BG,2015,25223,p
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BG,2016,21241,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BG,2017,25597,p
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BG,2018,29559,p
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,BG,2019,37929,p
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2008,184297,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2009,160623,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2010,161778,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2011,148799,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2012,149051,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2013,160157,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2014,156282,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2015,153627,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2016,149305,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2017,143377,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2018,144857,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CH,2019,145129,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2008,21060,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2009,22581,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2010,20206,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2011,23037,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2012,17476,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2013,13149,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2014,9212,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2015,15183,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2016,17391,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2017,21306,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2018,23442,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CY,2019,26170,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2008,108267,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2009,75620,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2010,48317,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2011,27114,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2012,34337,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2013,30124,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2014,29897,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2015,29602,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2016,64083,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2017,51847,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2018,65910,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,CZ,2019,105888,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2008,682146,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2009,346216,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2010,404055,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2011,489422,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2012,592175,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2013,692713,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2014,884893,e
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2015,1571047,e
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2016,1029852,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2017,917109,be
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2018,893886,be
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DE,2019,886341,be
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2008,57357,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2009,51800,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2010,52236,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2011,52833,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2012,54409,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2013,60312,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2014,68388,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2015,78492,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2016,74383,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2017,68579,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2018,64669,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,DK,2019,61384,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2008,3671,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2009,3884,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2010,2810,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2011,3709,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2012,2639,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2013,4109,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2014,3904,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2015,15413,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2016,14822,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2017,17616,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2018,17547,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EE,2019,18259,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2008,66529,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2009,58613,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2010,60462,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2011,60089,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2012,58200,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2013,57946,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2014,59013,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2015,64446,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2016,116867,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2017,112247,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2018,119489,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,EL,2019,129459,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2008,599075,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2009,392962,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2010,360705,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2011,371331,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2012,304053,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2013,280772,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2014,305454,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2015,342114,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2016,414746,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2017,532132,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2018,643684,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,ES,2019,750480,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2008,29114,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2009,26699,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2010,25636,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2011,29481,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2012,31278,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2013,31941,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2014,31507,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2015,28746,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2016,34905,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2017,31797,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2018,31106,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FI,2019,32758,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2008,296608,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2009,296970,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2010,307111,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2011,319816,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2012,327431,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2013,338752,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2014,340383,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2015,364221,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2016,377709,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2017,369621,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2018,387158,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,FR,2019,385591,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2008,16883,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2009,13213,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2010,8846,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2011,8534,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2012,8959,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2013,10378,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2014,10638,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2015,11706,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2016,13985,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2017,15553,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2018,26029,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HR,2019,37726,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2008,37652,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2009,27894,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2010,25519,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2011,28018,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2012,33702,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2013,38968,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2014,54581,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2015,58344,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2016,53618,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2017,68070,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2018,82937,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,HU,2019,88581,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2008,82592,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2009,50604,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2010,52339,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2011,57292,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2012,61324,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2013,65539,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2014,73519,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2015,80792,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2016,85185,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2017,78499,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2018,97712,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IE,2019,85630,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2008,10288,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2009,3921,b
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2010,3948,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2011,4073,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2012,4960,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2013,6406,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2014,5368,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2015,5635,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2016,8710,
ESTAT:TPS00176(1.0),27/04/21 23:00:00,A,TOTAL,COMPLET,TOTAL,NR,T,IS,2017,12116,
